id	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	gene_length
Gene6534	3600	72	913	3101	1573	4089	4889	7459	6706	6029	5740	9963	5325	7403	13106
Gene6535	1131	697	2970	4689	4204	3837	4154	7327	8449	4649	3428	4738	9744	7805	12938
Gene6536	860	3610	4991	1917	4452	380	4352	7999	8190	8612	4156	3333	4114	8759	7862
Gene6537	3756	2933	4696	3579	3817	2145	114	5695	6305	9930	6581	4906	9665	3719	9646
Gene6538	292	1296	3996	53	128	3966	4195	4729	5125	6182	7114	6980	7315	9337	710
Gene6539	147	4030	1651	3258	3637	454	1555	4732	3704	6652	9738	4914	9921	7156	7676
Gene6540	3444	531	3221	1840	2659	4529	3264	7479	9510	8803	3840	7043	9889	5143	5864
Gene6541	1904	2316	4681	1058	949	2484	4487	7128	3658	9674	4512	6359	7073	4656	1102
Gene6542	3954	2216	668	1312	383	2823	3642	4034	7913	9597	8152	6918	5756	3431	1598
Gene6543	3765	3483	320	4828	2448	1474	2922	6795	3821	7663	9462	9923	9078	9335	2325
Gene6544	4401	4613	1775	4835	4837	804	1771	4766	6587	7923	7794	3405	6872	3900	14790
Gene6545	4715	4357	33	4099	2278	4554	1740	3780	4284	9021	3342	3227	3948	3466	13753
Gene6546	4662	605	2547	114	1119	3564	1238	3044	4075	9097	9561	5016	5723	3472	12974
Gene6547	3977	1752	3135	1093	1502	4993	1164	8506	7654	3998	7411	7028	3156	9899	4614
Gene6548	2672	1884	4975	3333	2188	1698	4453	3493	9628	7951	3244	7809	5207	4917	13216
Gene6549	3818	4478	1878	487	440	4625	4509	9648	6409	4818	5334	6808	4816	7733	12491
Gene6550	1912	953	3250	597	2336	4475	4307	7085	4303	3852	5281	5480	8462	7541	9367
Gene6551	4820	1299	3472	2371	271	4543	1181	9377	4599	8621	8896	6987	5399	9670	1256
Gene6552	3241	1553	3538	4695	2487	1218	2165	8250	7192	8370	4250	9990	4716	3884	3969
Gene6553	3287	3935	3038	2441	2798	3005	2753	7545	4932	3211	5451	5796	6297	9047	1896
Gene6554	2145	2800	3554	3759	4186	1853	3721	7261	8750	5744	3487	9291	3985	7084	11435
Gene6555	3125	3191	3546	4097	4846	832	536	6554	8892	3413	8992	6820	3774	9895	1809
Gene6556	2662	4747	4962	3239	3012	669	3553	9982	6151	7174	3557	6661	9458	3767	14894
Gene6557	1272	3980	3143	3364	112	4529	2925	4322	5861	4698	4669	8296	7180	6586	7511
Gene6558	2426	2034	4380	3475	2340	4832	3566	5187	8577	3750	3814	9996	6818	3582	10822
Gene6559	3782	2631	4730	1950	763	4810	3075	8814	5586	7413	8660	9184	3177	9412	637
Gene6560	4446	692	3697	1093	4143	287	3855	5326	5985	7675	3810	8958	4828	8885	4426
Gene6561	2580	2595	4589	1059	3074	3292	373	3200	8200	8419	6221	7826	8269	8046	12305
Gene6562	2319	2363	917	4759	3955	325	3494	8675	9270	7452	5982	9369	9417	6403	12924
Gene6563	119	3540	2128	3784	4318	4521	3548	6513	9237	5458	5065	5826	7847	6978	12737
Gene6564	4299	4322	2797	2570	3803	1502	2346	3909	5540	7903	3052	3236	8114	9178	687
Gene6565	3292	4729	4235	2693	1320	4841	1077	6687	5378	6955	5673	6545	6189	9375	5530
Gene6566	1473	3790	4777	3000	4750	2759	1143	4222	9460	8546	9053	5064	6951	6206	11926
Gene6567	1891	4472	2886	3665	1491	2644	511	5610	6874	9442	8228	9663	8716	6005	9088
Gene6568	1137	4711	1666	1931	4670	769	139	3919	5430	9695	8715	8209	3043	7771	3242
Gene6569	2920	4762	897	3059	1115	1803	2492	9753	7588	4322	4297	9867	3460	3930	4547
Gene6570	3086	2109	1003	2040	1003	4125	2723	9377	8214	4156	4780	4219	4321	5086	6503
Gene6571	756	1379	4495	720	4117	4158	4875	7915	3787	9933	5926	3519	5878	4499	8959
Gene6572	2175	4391	3903	1819	3096	1471	2497	3232	9540	6459	4618	9150	8487	3141	10737
Gene6573	4985	3603	302	4203	1323	3066	522	3274	9885	3453	3453	5006	7960	6754	7615
Gene6574	4029	3543	2102	3592	4442	1725	1230	4514	7704	9366	3924	9265	8262	3306	786
Gene6575	4687	1361	4459	2013	3142	1500	4954	7074	4634	5071	9029	4999	8266	5280	11701
Gene6576	398	1672	3295	343	1197	2643	2053	4909	4068	3445	8875	4543	5222	8508	4022
Gene6577	4577	3027	2654	327	712	2110	481	7002	5542	3903	3282	9556	5750	9835	6610
Gene6578	4282	3188	4260	4279	469	4368	3546	7366	6407	6935	4055	6177	7912	5395	7152
Gene6579	3121	3548	3822	708	1320	4576	4028	5073	3744	8557	5973	4519	3311	4573	13085
Gene6580	498	2970	4802	2537	1856	522	4114	5820	8996	3472	6266	7739	7014	6315	9932
Gene6581	728	11	2058	312	4557	2708	226	3079	7673	9846	3096	9438	5532	8828	7680
Gene6582	4946	3256	3031	1758	2298	4923	2704	4759	6438	5170	3680	9628	5013	5349	5424
Gene6583	4587	767	544	1148	3398	4220	4331	6751	4615	4938	6065	3048	3673	9780	6367
Gene6584	1118	4876	4108	2896	4830	2474	1476	3447	9052	8711	5366	6616	9542	7984	14024
Gene6585	1077	2038	1635	940	2213	1360	2820	5422	9460	5488	3953	8702	5543	3781	2088
Gene6586	3777	3517	2482	1537	4149	917	4994	3713	5468	8328	4111	9374	9498	5674	1924
Gene6587	3026	3225	1214	3136	1284	4189	1017	8252	7680	5723	6049	8739	4527	6968	13535
Gene6588	3611	4081	3497	4832	4713	2377	65	8179	7513	8706	5712	4024	4711	6580	2026
Gene6589	3453	1713	3019	1485	622	1262	1124	7513	7881	3530	4330	4415	6546	4624	7834
Gene6590	2024	2923	927	3374	644	3103	2697	4237	3972	5959	4693	5264	5348	4853	7228
Gene6591	2315	2362	195	3362	1966	545	2171	6418	5010	3933	7104	6025	4283	5525	11477
Gene6592	2390	4906	4553	3321	41	3787	2586	7696	3000	5360	4184	9981	7595	8209	12376
Gene6593	2341	2776	708	4404	2303	1030	1530	4120	3295	4299	6428	3651	3342	6336	12698
Gene6594	2524	1511	4765	1736	2831	3751	958	9954	5247	8272	8321	9519	6243	7885	2376
Gene6595	3632	1137	871	2991	909	4906	2012	8812	4116	7720	9112	3673	4927	6594	2720
Gene6596	2846	4906	1865	4571	1510	1878	4899	7317	9685	8217	6831	9383	6422	9736	5870
Gene6597	1693	4552	754	3042	2124	1781	792	3707	8179	8685	4358	6652	3406	5524	2877
Gene6598	3280	2066	2695	1595	859	979	708	5871	6856	6674	4500	3723	4108	9616	2524
Gene6599	4009	2993	1349	458	1354	3306	2936	3989	4354	4325	9205	6593	6319	9286	1874
Gene6600	3643	1789	2519	1134	1472	2875	902	8055	7886	5374	9542	7759	9704	3434	1341
Gene6601	4068	1839	3154	2620	2119	2328	2220	3648	7665	8643	7321	7037	3618	8724	13262
Gene6602	2346	674	4028	1500	2057	686	2120	6753	8119	5287	9625	8886	3393	3795	3559
Gene6603	505	2802	3355	815	1427	4620	1344	9741	8307	6254	7199	6090	8677	3278	8574
Gene6604	1389	3753	4567	3593	446	2465	4344	6248	9969	8497	7250	6957	7169	9804	600
Gene6605	2501	523	4101	2479	105	1767	1629	9788	5732	6775	8675	3553	8586	4863	6730
Gene6606	1178	1412	4277	2505	1772	1771	1974	5066	8940	3731	3506	8545	8997	7569	5010
Gene6607	2973	239	219	2467	3890	2877	3901	4948	8146	6356	8070	6013	5655	4415	3335
Gene6608	4295	4872	1994	109	2958	3721	2785	8261	6295	8088	6303	5201	4059	3342	9317
Gene6609	689	4313	59	4023	1577	3275	3230	8906	8880	9758	3956	9421	9208	7618	4207
Gene6610	8	4268	3772	809	4503	2749	1232	4013	4324	7230	9196	7585	7827	9643	5279
Gene6611	3198	1718	9	717	4224	4285	3893	6891	8889	6007	7502	9885	3791	6185	2793
Gene6612	2259	905	549	4096	92	225	2841	4610	9395	7583	5029	9370	8634	4795	4809
Gene6613	2327	2624	1362	4832	3384	4273	4079	6885	8687	4132	9247	4466	6642	5153	10758
Gene6614	2465	2905	4188	4596	4070	3454	2301	3462	9128	8528	7591	4060	8949	3273	4645
Gene6615	2044	4541	596	3922	3258	3171	1658	6571	3826	8740	7423	7239	5410	3048	14505
Gene6616	3969	3409	4128	3817	597	340	2695	6158	6871	5214	6651	5604	8970	7115	6086
Gene6617	4019	3780	4970	1907	1968	2977	3329	8709	7963	9584	6124	3561	7461	4309	10481
Gene6618	1740	2447	793	3405	3684	2395	320	7340	7438	8779	7218	6075	6545	5521	10844
Gene6619	2663	3404	4683	2661	3708	4470	1294	9069	6611	6271	7275	3831	9311	4167	6312
Gene6620	2789	4229	963	2536	3485	1663	3338	6171	8016	9010	5560	4721	6943	6727	2673
Gene6621	1722	3110	3002	3488	2083	2640	4624	9084	9606	3981	8627	7134	9607	8069	13861
Gene6622	2307	2028	2552	1526	4710	3604	3123	4515	7814	3702	9262	8692	5779	5463	14624
Gene6623	1668	2058	200	693	4318	1939	3397	9165	5711	5497	8201	4598	4164	5785	9725
Gene6624	817	4377	2978	4019	3324	3836	3180	5267	7869	4524	7517	6919	5228	5020	10158
Gene6625	1879	3879	2729	501	2487	4091	2867	8123	7365	4042	9879	4257	9261	3699	9863
Gene6626	4323	4009	1562	3798	2138	1804	1515	8386	9590	6357	6007	3826	9902	4597	2830
Gene6627	185	126	4744	611	3120	4007	2978	5069	6725	5367	4488	9345	8451	8147	2028
Gene6628	3406	474	3760	3507	4175	1585	41	5564	8369	9460	4953	7600	7416	4387	7056
Gene6629	622	3401	3342	3765	1430	3918	2011	3194	6872	7083	3491	4143	4255	6672	14500
Gene6630	4968	2061	491	2555	1700	2482	919	6552	6058	6103	9319	8527	5242	7680	12835
Gene6631	1044	4322	2551	4032	3082	4616	1664	9104	5592	6439	3710	9664	5560	7516	8981
Gene6632	2267	3519	880	4586	4846	628	3716	9059	7879	5370	4122	8738	4946	9736	1908
Gene6633	3043	3679	1943	3149	4178	3963	76	5516	9157	4795	8344	7593	8224	8642	11164
Gene6634	4686	2882	2207	381	853	1115	1347	7044	3798	6155	9476	5685	8628	7824	2236
Gene6635	766	4182	3908	286	4137	428	4831	6905	4273	7924	9563	4830	9568	7072	7419
Gene6636	1039	1394	1438	2787	2255	3769	4829	6474	6077	6962	3005	8348	5843	7025	771
Gene6637	248	543	872	2759	3654	312	725	3255	9251	9766	4042	8143	7992	4534	14072
Gene6638	3330	1840	39	3012	4734	1118	1727	5609	7243	6378	4429	5055	3596	7441	12843
Gene6639	479	3882	1452	4300	2520	3695	1272	5312	9644	5321	5036	6707	8453	5073	869
Gene6640	2291	2915	3978	2728	1344	1597	763	5587	9010	6136	6734	5279	5029	9320	6373
Gene6641	866	1562	3556	2122	2551	4211	1066	3434	4896	6441	8326	5813	3683	9352	10977
Gene6642	4973	4681	2451	3298	4016	4753	4420	8940	8196	7254	3115	5361	8451	4413	2170
Gene6643	2096	3612	4139	2365	3242	576	2277	5188	8059	9833	7448	5394	6706	6180	10301
Gene6644	1342	284	4362	4948	3619	2369	1578	9679	7560	7529	6459	7655	3433	8055	8130
Gene6645	1365	1191	600	4962	2778	1965	3379	4350	3668	3240	8136	3233	3342	3072	3809
Gene6646	4051	3733	2930	3544	2583	179	4050	9696	5280	5539	4135	4841	6909	7135	1846
Gene6647	901	3760	3655	2402	828	4788	3579	3137	6744	6558	7301	4919	7968	8711	11577
Gene6648	2309	2062	4271	476	1474	987	3340	6555	5178	8656	7106	3311	3459	7241	511
Gene6649	2956	549	3672	2024	4007	4484	1338	7636	5151	7724	5179	6364	8149	9994	4354
Gene6650	2304	3886	1154	1680	4827	2715	3922	8792	8058	4171	8286	9748	6649	8652	13700
Gene6651	628	3307	2033	4443	746	4064	3268	9364	6511	9700	5692	4325	7359	5399	11758
Gene6652	4358	2874	4691	3286	3029	1500	3590	7516	6614	5489	4056	9556	8156	3477	3040
Gene6653	760	2474	2823	4926	2325	2685	4083	3388	5651	4700	9808	7854	5915	3405	6387
Gene6654	3735	2874	1568	500	2253	2484	1225	9138	5311	6672	6387	6391	6501	6639	13046
Gene6655	1955	171	1261	4038	1432	500	964	5264	4749	9254	7826	7703	9406	8276	4381
Gene6656	2793	3379	4662	1943	322	327	990	5534	3631	6555	8012	9344	8463	5911	12249
Gene6657	3585	3975	4356	1624	4752	2619	2814	6467	9014	9200	7500	7264	8596	6163	10228
Gene6658	4395	4001	476	979	3733	1811	1204	6692	3958	5560	6341	4936	6712	3556	6798
Gene6659	4614	4078	469	1647	2436	721	3571	3738	5807	8998	7242	8905	9975	4639	13784
Gene6660	3015	1713	4527	629	1555	1807	3730	3088	8901	3564	9644	8612	3948	7499	1417
Gene6661	1958	3032	2770	4414	3285	4119	4943	3604	9666	3832	6924	7592	6227	5458	7634
Gene6662	2534	1605	4481	4412	3088	3504	3768	5560	4851	6414	5895	8092	7818	9973	5136
Gene6663	1271	2148	2300	2377	1166	3007	3993	4695	5122	9437	5776	5970	4620	4314	12387
Gene6664	2792	144	4839	1883	4521	2402	266	9752	4026	3042	9220	5794	3641	6021	10376
Gene6665	1305	3739	3629	175	2639	2368	1282	8141	3304	8332	9376	8262	8477	3299	3252
Gene6666	2262	1205	2523	3263	2994	4689	2500	4302	9066	7042	9327	4585	4699	4219	4885
Gene6667	4996	700	3532	756	2583	1281	2294	3528	9460	7693	4066	5788	3680	8272	8625
Gene6668	2085	3622	4016	3941	386	3230	668	7240	8644	3830	8811	9084	5942	9052	1798
Gene6669	1537	4240	305	4049	3703	4673	1613	9802	7967	5578	3511	3156	6125	3606	2926
Gene6670	3773	4357	4574	2913	1757	2295	2425	3411	7179	5185	3849	3351	9927	8202	5768
Gene6671	1986	1658	3103	349	2734	3721	3701	8000	5151	6461	9179	4826	4608	7844	10476
Gene6672	1669	163	4021	4948	3365	1619	3436	5066	3424	7156	4122	8120	6411	9616	13137
Gene6673	3942	4701	1605	2288	3948	2196	2312	3051	6926	3782	7573	6503	4496	8700	5906
Gene6674	2436	11	2445	51	3724	740	2331	8620	8693	9843	3900	3973	9208	4943	4727
Gene6675	2107	3682	1919	2189	1975	1014	3006	9075	7219	3448	5545	4861	7911	8368	2410
Gene6676	3419	4727	872	3556	783	2989	4197	9047	7882	9328	9880	6906	8118	4207	2883
Gene6677	1083	61	4582	2022	4848	2472	4060	8230	9074	3785	8411	7842	9135	8762	3857
Gene6678	343	3069	444	4787	4962	3339	671	5454	8967	9144	8620	5825	7470	8120	9462
Gene6679	3604	3572	2376	2649	2106	3946	3105	7418	4102	4926	3653	9234	8757	7135	14283
Gene6680	3209	218	3366	2048	4151	2352	3264	9130	5082	9589	9823	9399	3972	9585	7805
Gene6681	650	204	714	267	2552	852	3804	4563	4300	5746	6332	9289	4925	5161	4475
Gene6682	363	388	4611	3613	4673	2417	2659	3823	8421	3613	8740	8985	4409	9632	2235
Gene6683	3425	467	421	2171	967	4020	2052	8190	8395	4620	7844	7304	7513	9225	8620
Gene6684	853	4352	1891	871	392	3440	2383	4438	5939	4671	4431	5786	3266	7466	5038
Gene6685	3296	2670	3104	4200	1873	3838	2894	9976	5201	6030	8747	5708	6114	4835	10806
Gene6686	3810	2961	1201	2958	3377	3174	202	4128	4491	5406	3066	3889	9122	5380	5311
Gene6687	3161	2599	391	1666	1366	4927	4655	3818	8591	9927	7034	9125	6319	7868	4464
Gene6688	3828	3027	1817	4936	355	1423	3619	3926	4696	7793	8933	6138	6977	5169	11626
Gene6689	632	2808	1704	4074	2099	3250	133	3538	7155	5617	5385	9599	6568	7916	4534
Gene6690	1197	1309	585	1066	2663	4248	3994	9214	8765	6422	9211	3670	5378	9899	14355
Gene6691	3985	11	4750	4636	2262	4042	1668	6789	9233	3308	7916	5170	3507	4975	5396
Gene6692	1547	3145	22	4611	2372	1854	4063	8966	7005	5256	3339	7068	6366	5137	1290
Gene6693	2779	2903	861	3563	243	3967	1870	7721	9415	9162	9068	8752	7459	5992	10294
Gene6694	171	2663	1640	3943	2934	3915	46	6121	9445	8276	8047	3227	5588	3273	4440
Gene6695	4620	2109	4738	296	2103	4585	4700	9173	9440	3376	4354	9236	3869	8992	539
Gene6696	923	376	404	1336	2207	4450	2224	8347	7034	9533	4387	7655	4783	4086	9749
Gene6697	4060	2394	3603	4511	3920	2072	1739	5957	5911	7471	4286	3611	5866	9075	6498
Gene6698	4878	3446	3884	3652	875	3101	3583	5327	4210	9647	6453	3046	5439	7281	2793
Gene6699	829	4028	3037	146	2368	2348	1013	3433	6367	7461	9287	4237	7069	7220	4119
Gene6700	4593	4907	1567	3103	622	475	822	8807	7441	5062	9597	6316	8723	9741	5733
Gene6701	3011	1964	2686	1768	1866	4901	2739	8064	9347	8878	7993	3948	8445	6879	11661
Gene6702	1723	3305	4059	1648	3919	3213	3255	4001	5700	4029	4071	3934	3597	3046	1138
Gene6703	271	3457	2277	4154	4898	4808	2799	6974	8082	9186	4511	4123	9601	7149	9643
Gene6704	1746	1063	3929	3019	3343	108	4369	3976	4877	5824	3069	6748	3970	7762	7280
Gene6705	2258	2429	465	179	4226	3713	698	8610	5332	6078	5586	6847	3192	9358	2262
Gene6706	560	342	2154	563	3038	4523	4601	4114	9592	8181	8281	7437	4377	4773	8781
Gene6707	3048	602	2103	4952	1160	1669	1977	8031	7367	6508	9774	9127	3079	7646	13559
Gene6708	3775	2923	2891	3328	3779	2425	618	6470	8182	6643	6552	6498	7113	8468	11650
Gene6709	4940	993	2556	785	2167	522	4686	3182	5370	9072	4235	5342	3615	8448	7197
Gene6710	2714	1013	4176	983	1054	3867	2558	5009	6406	4294	4237	7050	7671	3470	6862
Gene6711	4276	4125	3029	2321	3658	4989	343	3828	3762	4738	9775	3495	6374	9024	12418
Gene6712	3323	1206	4321	1118	1495	1240	4414	3982	3494	6261	4661	7744	3607	9180	7882
Gene6713	3489	4839	340	692	122	4906	4767	3695	7416	5761	5124	4273	7513	4638	11156
Gene6714	3869	3828	709	2391	2898	3464	1597	4014	8059	3011	5901	9748	6519	7498	945
Gene6715	3719	2093	1559	4727	243	4529	1154	3786	3180	9486	8178	4915	8993	9625	1734
Gene6716	2381	129	298	3410	1170	4270	2291	9361	4113	8556	5564	7536	6742	4080	9988
Gene6717	3183	4228	3704	4715	2896	4573	502	4349	7718	9987	5117	4874	8311	5486	3056
Gene6718	855	2952	3792	4845	27	2463	3909	9072	4715	3965	5575	4218	3947	4623	3974
Gene6719	4664	1600	498	2977	83	4737	1119	3258	5713	4355	7044	8944	6232	7271	10596
Gene6720	992	2375	452	2388	4131	4190	2885	5257	3340	3686	7714	5509	3323	4405	9820
Gene6721	1515	3850	4892	2616	3529	3017	3854	7830	3839	5358	6998	6128	3033	3823	10560
Gene6722	3575	2926	237	3230	3387	4845	4812	4807	5019	6860	7355	9853	9752	8132	10019
Gene6723	268	70	3549	4336	1106	1111	947	8563	9554	4425	3112	7888	5937	3437	6866
Gene6724	653	733	3741	692	3311	552	4232	7240	8856	5805	3062	8552	6639	4737	13646
Gene6725	1949	1980	1997	2874	3865	2009	4665	9736	8153	8318	6719	4295	9766	9297	4885
Gene6726	4540	4754	3765	3652	4948	644	1488	3385	6373	9604	6685	4658	8336	4905	12292
Gene6727	2682	3865	54	3973	1263	969	1149	3457	4120	9345	4280	3857	5965	9892	4727
Gene6728	3308	2974	1390	1359	2671	4440	482	4798	8075	4003	5490	5615	5268	9086	7187
Gene6729	901	4836	3051	4344	936	3096	373	8522	9554	8161	4275	4606	4395	8641	9901
Gene6730	2391	2522	1997	4845	2447	1708	1820	9348	8327	7459	4299	8521	3177	6909	14261
Gene6731	4436	1889	3206	1994	3640	3533	2823	8070	6755	4694	6850	3076	4730	5722	1286
Gene6732	2746	2047	444	2563	2345	1814	503	3249	9201	8662	8265	9651	3477	3563	1349
Gene6733	3252	2878	2145	3093	1541	4182	3133	8147	6859	9764	4326	5495	4564	6637	8264
Gene6734	809	3106	3516	3772	900	1907	1924	8716	3367	9273	8455	7891	9224	8511	7792
Gene6735	2984	4292	477	3644	3721	1784	4380	4004	9921	8095	7125	9049	4605	4933	5085
Gene6736	1937	3977	2392	1934	2141	2954	1149	9356	3734	6375	5671	6254	7301	6707	4747
Gene6737	595	2794	1618	4173	1824	3215	4762	9729	7010	9314	8495	5198	5358	8499	10133
Gene6738	4902	932	284	4964	2848	1891	284	9112	8137	6235	8091	4645	5939	6754	9737
Gene6739	2444	2399	4251	3029	3615	1396	436	3240	9496	8689	5884	7935	3491	6573	12187
Gene6740	119	4575	2181	1764	3990	4823	1685	6961	9651	9904	4587	6386	5965	4064	8676
Gene6741	2724	3753	359	2700	3160	3416	2714	7254	4288	9020	4227	5887	5234	5151	11147
Gene6742	2069	1863	261	4561	924	1210	1948	6454	8028	7205	4203	5577	8229	7263	4671
Gene6743	998	3040	4735	4905	1948	598	1920	6574	3454	3374	7960	4968	5836	9192	3962
Gene6744	4023	4375	1839	518	2429	1896	3861	9186	8575	3615	6115	7383	4607	5930	9071
Gene6745	4318	4095	4801	4489	3224	4771	3241	6009	8579	7598	9836	8305	7922	8735	5454
Gene6746	2538	4595	4505	899	3026	2500	4026	5565	3284	6657	7029	7939	7738	9159	9440
Gene6747	2928	3180	2580	3944	1021	4419	1006	7067	5148	6876	7305	6218	9016	4450	13539
Gene6748	569	2746	1224	2118	599	3599	3409	6239	9785	9551	8398	4799	7776	7008	11014
Gene6749	1665	4926	1678	3236	874	4694	1843	6555	3358	7685	7516	8528	9556	3837	4760
Gene6750	3342	4429	1238	2448	3951	895	4811	6481	8165	4243	6074	7672	5930	9397	6993
Gene6751	4877	459	4735	302	3480	13	4566	6432	8745	5863	7503	3628	4491	6968	10170
Gene6752	3115	4122	3687	2228	1723	1391	3072	3148	4072	8310	9729	7696	4100	4627	4701
Gene6753	873	3794	3825	154	3198	1330	4523	5946	3343	9971	8023	8143	7959	9500	10732
Gene6754	1898	264	4167	3305	1645	2296	3578	3406	8955	3809	3822	7846	9991	3007	14525
Gene6755	2360	1151	2826	4101	3954	4230	759	8587	7019	8626	9488	4076	4492	5662	2119
Gene6756	4147	1463	3744	3897	4751	3068	3231	7823	8267	3976	4164	3640	5645	4358	2007
Gene6757	2865	2762	3996	299	2757	2875	1364	3552	7524	3849	6175	8450	9515	5388	10558
Gene6758	965	911	4298	2219	1650	1788	1432	4065	5291	5235	4382	3264	8637	7046	9502
Gene6759	2143	1284	2944	1593	2615	1080	222	5417	3681	4610	9444	5986	7602	4418	12751
Gene6760	4701	1635	3532	2145	431	1626	3763	7795	4219	7391	8847	9731	5202	6168	2654
Gene6761	1713	4605	1884	3475	764	2305	2571	8341	4351	8850	8035	9615	8227	4975	4704
Gene6762	3217	156	964	1006	3273	2627	4726	8568	3689	7380	4439	6107	9076	7045	7999
Gene6763	3616	1862	2491	4419	3781	4931	3987	4864	6296	4238	9460	5517	8803	6468	4823
Gene6764	4857	2555	1762	3699	2408	2130	60	5976	9827	9070	8435	7320	3179	8504	9752
Gene6765	14	2300	896	2912	2897	4510	2542	5018	4479	7980	6964	8748	6582	6039	3571
Gene6766	4293	4026	3850	1907	944	97	4455	7141	3484	4051	4775	5874	8949	6794	1807
Gene6767	1662	4364	4951	2023	550	4611	4563	3012	6890	8900	5852	4909	3951	3932	6637
Gene6768	3923	677	522	4972	739	2958	1369	9197	8165	6399	5133	8324	6296	7279	6984
Gene6769	3775	3617	643	1143	4227	4016	2647	4772	7996	7872	5662	6714	4803	7066	11070
Gene6770	3912	4082	2779	4705	2449	882	2520	8820	7972	6533	6711	6782	4482	6760	13138
Gene6771	4031	3724	241	1188	584	3693	4031	6754	7515	5535	5742	8885	4677	8614	14613
Gene6772	288	512	3907	4881	4919	2343	2273	7398	7097	3506	5866	4282	6089	9178	6830
Gene6773	4837	3202	3120	3850	551	4856	1521	7162	9488	7263	4289	3217	5246	7376	8232
Gene6774	2397	3422	3665	1293	4739	636	3842	4978	3914	9435	5125	6854	8346	8006	7515
Gene6775	1118	2351	1033	412	1642	1017	3373	6542	4095	4481	6184	3648	4398	8721	5038
Gene6776	3903	2801	3156	1120	2157	1737	1989	4912	8379	8432	4594	3006	7753	8145	9750
Gene6777	1979	2114	1855	4058	4918	501	1171	9977	3487	3928	3801	9492	8946	6917	7476
Gene6778	2416	4652	3715	2970	4520	4757	59	9638	4642	5372	5844	6451	6606	9516	8220
Gene6779	3829	3312	2422	2735	2417	4324	3759	6320	6859	6100	8262	4272	3703	3018	13075
Gene6780	3265	1723	782	492	2186	4220	1572	8662	9525	6068	4436	3068	7857	9868	5263
Gene6781	4403	3160	2859	1659	3085	3731	2351	4439	6924	7673	7731	9086	9143	6500	11038
Gene6782	4587	2302	3624	4892	2013	3733	2377	3916	4901	5412	5791	4684	4034	6511	2749
Gene6783	2895	3114	3559	1149	766	3415	1007	3452	3077	7233	7454	8175	5339	8196	8842
Gene6784	3735	682	2716	2100	3328	2239	289	5834	6753	3064	4645	7363	8287	4737	9278
Gene6785	2507	4130	3474	1555	2728	2030	104	7752	5684	3644	8646	5310	3467	4001	13783
Gene6786	2806	3170	479	1150	3248	4181	366	5095	8138	5416	5299	4981	4490	6602	12721
Gene6787	4233	2363	1793	206	3236	4227	425	7568	3956	7776	8610	6691	6417	5766	12879
Gene6788	945	2468	589	2027	2179	2287	1149	3691	3064	7533	8825	9610	6046	7469	6733
Gene6789	745	4680	1920	4059	2422	2009	3979	4214	4314	8616	8614	5836	7259	8706	13233
Gene6790	2466	2603	1228	4502	71	1388	4936	5281	6044	4879	8214	4174	8611	3003	504
Gene6791	983	2428	4443	3688	179	2387	4232	7203	8894	6883	5138	9833	3536	3932	3238
Gene6792	1154	3691	355	2043	3066	646	4740	3728	4929	7470	5595	7933	8378	7814	6018
Gene6793	3498	1775	1360	427	3021	4725	1070	6046	5101	5332	6935	9060	5207	6995	1259
Gene6794	4056	2771	2235	3731	1625	4651	4040	5630	9145	7637	9253	8879	4406	8536	12673
Gene6795	3522	2780	4868	3826	998	463	3153	4942	5121	6626	3657	8841	5043	3825	6025
Gene6796	1572	3564	2492	732	2655	2633	2620	6359	3301	9145	5493	3982	8273	7328	8622
